20100818|2010-08-18|4|Wednesday|Miércoles|Mercredi|18|230|34|August|Agosto|Août|8|3|2010|2|1|2011|1
20100819|2010-08-19|5|Thursday|Jueves|Jeudi|19|231|34|August|Agosto|Août|8|3|2010|2|1|2011|1
20100820|2010-08-20|6|Friday|Viernes|Vendredi|20|232|34|August|Agosto|Août|8|3|2010|2|1|2011|1
20100821|2010-08-21|7|Saturday|Sábado|Samedi|21|233|34|August|Agosto|Août|8|3|2010|2|1|2011|1
20100822|2010-08-22|1|Sunday|Domingo|Dimanche|22|234|35|August|Agosto|Août|8|3|2010|2|1|2011|1
20100823|2010-08-23|2|Monday|Lunes|Lundi|23|235|35|August|Agosto|Août|8|3|2010|2|1|2011|1
20100824|2010-08-24|3|Tuesday|Martes|Mardi|24|236|35|August|Agosto|Août|8|3|2010|2|1|2011|1
20100825|2010-08-25|4|Wednesday|Miércoles|Mercredi|25|237|35|August|Agosto|Août|8|3|2010|2|1|2011|1
20100826|2010-08-26|5|Thursday|Jueves|Jeudi|26|238|35|August|Agosto|Août|8|3|2010|2|1|2011|1
20100827|2010-08-27|6|Friday|Viernes|Vendredi|27|239|35|August|Agosto|Août|8|3|2010|2|1|2011|1
20100828|2010-08-28|7|Saturday|Sábado|Samedi|28|240|35|August|Agosto|Août|8|3|2010|2|1|2011|1
20100829|2010-08-29|1|Sunday|Domingo|Dimanche|29|241|36|August|Agosto|Août|8|3|2010|2|1|2011|1
20100830|2010-08-30|2|Monday|Lunes|Lundi|30|242|36|August|Agosto|Août|8|3|2010|2|1|2011|1
20100831|2010-08-31|3|Tuesday|Martes|Mardi|31|243|36|August|Agosto|Août|8|3|2010|2|1|2011|1
20100901|2010-09-01|4|Wednesday|Miércoles|Mercredi|1|244|36|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100902|2010-09-02|5|Thursday|Jueves|Jeudi|2|245|36|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100903|2010-09-03|6|Friday|Viernes|Vendredi|3|246|36|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100904|2010-09-04|7|Saturday|Sábado|Samedi|4|247|36|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100905|2010-09-05|1|Sunday|Domingo|Dimanche|5|248|37|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100906|2010-09-06|2|Monday|Lunes|Lundi|6|249|37|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100907|2010-09-07|3|Tuesday|Martes|Mardi|7|250|37|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100908|2010-09-08|4|Wednesday|Miércoles|Mercredi|8|251|37|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100909|2010-09-09|5|Thursday|Jueves|Jeudi|9|252|37|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100910|2010-09-10|6|Friday|Viernes|Vendredi|10|253|37|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100911|2010-09-11|7|Saturday|Sábado|Samedi|11|254|37|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100912|2010-09-12|1|Sunday|Domingo|Dimanche|12|255|38|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100913|2010-09-13|2|Monday|Lunes|Lundi|13|256|38|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100914|2010-09-14|3|Tuesday|Martes|Mardi|14|257|38|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100915|2010-09-15|4|Wednesday|Miércoles|Mercredi|15|258|38|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100916|2010-09-16|5|Thursday|Jueves|Jeudi|16|259|38|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100917|2010-09-17|6|Friday|Viernes|Vendredi|17|260|38|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100918|2010-09-18|7|Saturday|Sábado|Samedi|18|261|38|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100919|2010-09-19|1|Sunday|Domingo|Dimanche|19|262|39|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100920|2010-09-20|2|Monday|Lunes|Lundi|20|263|39|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100921|2010-09-21|3|Tuesday|Martes|Mardi|21|264|39|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100922|2010-09-22|4|Wednesday|Miércoles|Mercredi|22|265|39|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100923|2010-09-23|5|Thursday|Jueves|Jeudi|23|266|39|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100924|2010-09-24|6|Friday|Viernes|Vendredi|24|267|39|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100925|2010-09-25|7|Saturday|Sábado|Samedi|25|268|39|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100926|2010-09-26|1|Sunday|Domingo|Dimanche|26|269|40|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100927|2010-09-27|2|Monday|Lunes|Lundi|27|270|40|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100928|2010-09-28|3|Tuesday|Martes|Mardi|28|271|40|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100929|2010-09-29|4|Wednesday|Miércoles|Mercredi|29|272|40|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20100930|2010-09-30|5|Thursday|Jueves|Jeudi|30|273|40|September|Septiembre|Septembre|9|3|2010|2|1|2011|1
20101001|2010-10-01|6|Friday|Viernes|Vendredi|1|274|40|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101002|2010-10-02|7|Saturday|Sábado|Samedi|2|275|40|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101003|2010-10-03|1|Sunday|Domingo|Dimanche|3|276|41|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101004|2010-10-04|2|Monday|Lunes|Lundi|4|277|41|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101005|2010-10-05|3|Tuesday|Martes|Mardi|5|278|41|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101006|2010-10-06|4|Wednesday|Miércoles|Mercredi|6|279|41|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101007|2010-10-07|5|Thursday|Jueves|Jeudi|7|280|41|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101008|2010-10-08|6|Friday|Viernes|Vendredi|8|281|41|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101009|2010-10-09|7|Saturday|Sábado|Samedi|9|282|41|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101010|2010-10-10|1|Sunday|Domingo|Dimanche|10|283|42|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101011|2010-10-11|2|Monday|Lunes|Lundi|11|284|42|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101012|2010-10-12|3|Tuesday|Martes|Mardi|12|285|42|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101013|2010-10-13|4|Wednesday|Miércoles|Mercredi|13|286|42|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101014|2010-10-14|5|Thursday|Jueves|Jeudi|14|287|42|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101015|2010-10-15|6|Friday|Viernes|Vendredi|15|288|42|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101016|2010-10-16|7|Saturday|Sábado|Samedi|16|289|42|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101017|2010-10-17|1|Sunday|Domingo|Dimanche|17|290|43|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101018|2010-10-18|2|Monday|Lunes|Lundi|18|291|43|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101019|2010-10-19|3|Tuesday|Martes|Mardi|19|292|43|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101020|2010-10-20|4|Wednesday|Miércoles|Mercredi|20|293|43|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101021|2010-10-21|5|Thursday|Jueves|Jeudi|21|294|43|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101022|2010-10-22|6|Friday|Viernes|Vendredi|22|295|43|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101023|2010-10-23|7|Saturday|Sábado|Samedi|23|296|43|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101024|2010-10-24|1|Sunday|Domingo|Dimanche|24|297|44|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101025|2010-10-25|2|Monday|Lunes|Lundi|25|298|44|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101026|2010-10-26|3|Tuesday|Martes|Mardi|26|299|44|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101027|2010-10-27|4|Wednesday|Miércoles|Mercredi|27|300|44|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101028|2010-10-28|5|Thursday|Jueves|Jeudi|28|301|44|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101029|2010-10-29|6|Friday|Viernes|Vendredi|29|302|44|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101030|2010-10-30|7|Saturday|Sábado|Samedi|30|303|44|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101031|2010-10-31|1|Sunday|Domingo|Dimanche|31|304|45|October|Octubre|Octobre|10|4|2010|2|2|2011|1
20101101|2010-11-01|2|Monday|Lunes|Lundi|1|305|45|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101102|2010-11-02|3|Tuesday|Martes|Mardi|2|306|45|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101103|2010-11-03|4|Wednesday|Miércoles|Mercredi|3|307|45|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101104|2010-11-04|5|Thursday|Jueves|Jeudi|4|308|45|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101105|2010-11-05|6|Friday|Viernes|Vendredi|5|309|45|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101106|2010-11-06|7|Saturday|Sábado|Samedi|6|310|45|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101107|2010-11-07|1|Sunday|Domingo|Dimanche|7|311|46|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101108|2010-11-08|2|Monday|Lunes|Lundi|8|312|46|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101109|2010-11-09|3|Tuesday|Martes|Mardi|9|313|46|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101110|2010-11-10|4|Wednesday|Miércoles|Mercredi|10|314|46|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101111|2010-11-11|5|Thursday|Jueves|Jeudi|11|315|46|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101112|2010-11-12|6|Friday|Viernes|Vendredi|12|316|46|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101113|2010-11-13|7|Saturday|Sábado|Samedi|13|317|46|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101114|2010-11-14|1|Sunday|Domingo|Dimanche|14|318|47|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101115|2010-11-15|2|Monday|Lunes|Lundi|15|319|47|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101116|2010-11-16|3|Tuesday|Martes|Mardi|16|320|47|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101117|2010-11-17|4|Wednesday|Miércoles|Mercredi|17|321|47|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101118|2010-11-18|5|Thursday|Jueves|Jeudi|18|322|47|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101119|2010-11-19|6|Friday|Viernes|Vendredi|19|323|47|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101120|2010-11-20|7|Saturday|Sábado|Samedi|20|324|47|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101121|2010-11-21|1|Sunday|Domingo|Dimanche|21|325|48|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101122|2010-11-22|2|Monday|Lunes|Lundi|22|326|48|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101123|2010-11-23|3|Tuesday|Martes|Mardi|23|327|48|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101124|2010-11-24|4|Wednesday|Miércoles|Mercredi|24|328|48|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101125|2010-11-25|5|Thursday|Jueves|Jeudi|25|329|48|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101126|2010-11-26|6|Friday|Viernes|Vendredi|26|330|48|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101127|2010-11-27|7|Saturday|Sábado|Samedi|27|331|48|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101128|2010-11-28|1|Sunday|Domingo|Dimanche|28|332|49|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101129|2010-11-29|2|Monday|Lunes|Lundi|29|333|49|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101130|2010-11-30|3|Tuesday|Martes|Mardi|30|334|49|November|Noviembre|Novembre|11|4|2010|2|2|2011|1
20101201|2010-12-01|4|Wednesday|Miércoles|Mercredi|1|335|49|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101202|2010-12-02|5|Thursday|Jueves|Jeudi|2|336|49|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101203|2010-12-03|6|Friday|Viernes|Vendredi|3|337|49|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101204|2010-12-04|7|Saturday|Sábado|Samedi|4|338|49|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101205|2010-12-05|1|Sunday|Domingo|Dimanche|5|339|50|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101206|2010-12-06|2|Monday|Lunes|Lundi|6|340|50|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101207|2010-12-07|3|Tuesday|Martes|Mardi|7|341|50|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101208|2010-12-08|4|Wednesday|Miércoles|Mercredi|8|342|50|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101209|2010-12-09|5|Thursday|Jueves|Jeudi|9|343|50|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101210|2010-12-10|6|Friday|Viernes|Vendredi|10|344|50|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101211|2010-12-11|7|Saturday|Sábado|Samedi|11|345|50|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101212|2010-12-12|1|Sunday|Domingo|Dimanche|12|346|51|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101213|2010-12-13|2|Monday|Lunes|Lundi|13|347|51|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101214|2010-12-14|3|Tuesday|Martes|Mardi|14|348|51|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101215|2010-12-15|4|Wednesday|Miércoles|Mercredi|15|349|51|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101216|2010-12-16|5|Thursday|Jueves|Jeudi|16|350|51|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101217|2010-12-17|6|Friday|Viernes|Vendredi|17|351|51|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101218|2010-12-18|7|Saturday|Sábado|Samedi|18|352|51|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101219|2010-12-19|1|Sunday|Domingo|Dimanche|19|353|52|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101220|2010-12-20|2|Monday|Lunes|Lundi|20|354|52|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101221|2010-12-21|3|Tuesday|Martes|Mardi|21|355|52|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101222|2010-12-22|4|Wednesday|Miércoles|Mercredi|22|356|52|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101223|2010-12-23|5|Thursday|Jueves|Jeudi|23|357|52|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101224|2010-12-24|6|Friday|Viernes|Vendredi|24|358|52|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101225|2010-12-25|7|Saturday|Sábado|Samedi|25|359|52|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101226|2010-12-26|1|Sunday|Domingo|Dimanche|26|360|53|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101227|2010-12-27|2|Monday|Lunes|Lundi|27|361|53|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101228|2010-12-28|3|Tuesday|Martes|Mardi|28|362|53|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101229|2010-12-29|4|Wednesday|Miércoles|Mercredi|29|363|53|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101230|2010-12-30|5|Thursday|Jueves|Jeudi|30|364|53|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20101231|2010-12-31|6|Friday|Viernes|Vendredi|31|365|53|December|Diciembre|Décembre|12|4|2010|2|2|2011|1
20110101|2011-01-01|7|Saturday|Sábado|Samedi|1|1|1|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110102|2011-01-02|1|Sunday|Domingo|Dimanche|2|2|2|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110103|2011-01-03|2|Monday|Lunes|Lundi|3|3|2|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110104|2011-01-04|3|Tuesday|Martes|Mardi|4|4|2|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110105|2011-01-05|4|Wednesday|Miércoles|Mercredi|5|5|2|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110106|2011-01-06|5|Thursday|Jueves|Jeudi|6|6|2|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110107|2011-01-07|6|Friday|Viernes|Vendredi|7|7|2|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110108|2011-01-08|7|Saturday|Sábado|Samedi|8|8|2|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110109|2011-01-09|1|Sunday|Domingo|Dimanche|9|9|3|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110110|2011-01-10|2|Monday|Lunes|Lundi|10|10|3|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110111|2011-01-11|3|Tuesday|Martes|Mardi|11|11|3|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110112|2011-01-12|4|Wednesday|Miércoles|Mercredi|12|12|3|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110113|2011-01-13|5|Thursday|Jueves|Jeudi|13|13|3|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110114|2011-01-14|6|Friday|Viernes|Vendredi|14|14|3|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110115|2011-01-15|7|Saturday|Sábado|Samedi|15|15|3|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110116|2011-01-16|1|Sunday|Domingo|Dimanche|16|16|4|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110117|2011-01-17|2|Monday|Lunes|Lundi|17|17|4|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110118|2011-01-18|3|Tuesday|Martes|Mardi|18|18|4|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110119|2011-01-19|4|Wednesday|Miércoles|Mercredi|19|19|4|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110120|2011-01-20|5|Thursday|Jueves|Jeudi|20|20|4|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110121|2011-01-21|6|Friday|Viernes|Vendredi|21|21|4|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110122|2011-01-22|7|Saturday|Sábado|Samedi|22|22|4|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110123|2011-01-23|1|Sunday|Domingo|Dimanche|23|23|5|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110124|2011-01-24|2|Monday|Lunes|Lundi|24|24|5|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110125|2011-01-25|3|Tuesday|Martes|Mardi|25|25|5|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110126|2011-01-26|4|Wednesday|Miércoles|Mercredi|26|26|5|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110127|2011-01-27|5|Thursday|Jueves|Jeudi|27|27|5|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110128|2011-01-28|6|Friday|Viernes|Vendredi|28|28|5|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110129|2011-01-29|7|Saturday|Sábado|Samedi|29|29|5|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110130|2011-01-30|1|Sunday|Domingo|Dimanche|30|30|6|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110131|2011-01-31|2|Monday|Lunes|Lundi|31|31|6|January|Enero|Janvier|1|1|2011|1|3|2010|2
20110201|2011-02-01|3|Tuesday|Martes|Mardi|1|32|6|February|Febrero|Février|2|1|2011|1|3|2010|2
20110202|2011-02-02|4|Wednesday|Miércoles|Mercredi|2|33|6|February|Febrero|Février|2|1|2011|1|3|2010|2
20110203|2011-02-03|5|Thursday|Jueves|Jeudi|3|34|6|February|Febrero|Février|2|1|2011|1|3|2010|2
20110204|2011-02-04|6|Friday|Viernes|Vendredi|4|35|6|February|Febrero|Février|2|1|2011|1|3|2010|2
20110205|2011-02-05|7|Saturday|Sábado|Samedi|5|36|6|February|Febrero|Février|2|1|2011|1|3|2010|2
20110206|2011-02-06|1|Sunday|Domingo|Dimanche|6|37|7|February|Febrero|Février|2|1|2011|1|3|2010|2
20110207|2011-02-07|2|Monday|Lunes|Lundi|7|38|7|February|Febrero|Février|2|1|2011|1|3|2010|2
20110208|2011-02-08|3|Tuesday|Martes|Mardi|8|39|7|February|Febrero|Février|2|1|2011|1|3|2010|2
20110209|2011-02-09|4|Wednesday|Miércoles|Mercredi|9|40|7|February|Febrero|Février|2|1|2011|1|3|2010|2
20110210|2011-02-10|5|Thursday|Jueves|Jeudi|10|41|7|February|Febrero|Février|2|1|2011|1|3|2010|2
20110211|2011-02-11|6|Friday|Viernes|Vendredi|11|42|7|February|Febrero|Février|2|1|2011|1|3|2010|2
20110212|2011-02-12|7|Saturday|Sábado|Samedi|12|43|7|February|Febrero|Février|2|1|2011|1|3|2010|2
20110213|2011-02-13|1|Sunday|Domingo|Dimanche|13|44|8|February|Febrero|Février|2|1|2011|1|3|2010|2
20110214|2011-02-14|2|Monday|Lunes|Lundi|14|45|8|February|Febrero|Février|2|1|2011|1|3|2010|2
20110215|2011-02-15|3|Tuesday|Martes|Mardi|15|46|8|February|Febrero|Février|2|1|2011|1|3|2010|2
20110216|2011-02-16|4|Wednesday|Miércoles|Mercredi|16|47|8|February|Febrero|Février|2|1|2011|1|3|2010|2
20110217|2011-02-17|5|Thursday|Jueves|Jeudi|17|48|8|February|Febrero|Février|2|1|2011|1|3|2010|2
20110218|2011-02-18|6|Friday|Viernes|Vendredi|18|49|8|February|Febrero|Février|2|1|2011|1|3|2010|2
20110219|2011-02-19|7|Saturday|Sábado|Samedi|19|50|8|February|Febrero|Février|2|1|2011|1|3|2010|2
20110220|2011-02-20|1|Sunday|Domingo|Dimanche|20|51|9|February|Febrero|Février|2|1|2011|1|3|2010|2
20110221|2011-02-21|2|Monday|Lunes|Lundi|21|52|9|February|Febrero|Février|2|1|2011|1|3|2010|2
20110222|2011-02-22|3|Tuesday|Martes|Mardi|22|53|9|February|Febrero|Février|2|1|2011|1|3|2010|2
20110223|2011-02-23|4|Wednesday|Miércoles|Mercredi|23|54|9|February|Febrero|Février|2|1|2011|1|3|2010|2
20110224|2011-02-24|5|Thursday|Jueves|Jeudi|24|55|9|February|Febrero|Février|2|1|2011|1|3|2010|2
20110225|2011-02-25|6|Friday|Viernes|Vendredi|25|56|9|February|Febrero|Février|2|1|2011|1|3|2010|2
20110226|2011-02-26|7|Saturday|Sábado|Samedi|26|57|9|February|Febrero|Février|2|1|2011|1|3|2010|2
20110227|2011-02-27|1|Sunday|Domingo|Dimanche|27|58|10|February|Febrero|Février|2|1|2011|1|3|2010|2
20110228|2011-02-28|2|Monday|Lunes|Lundi|28|59|10|February|Febrero|Février|2|1|2011|1|3|2010|2
20110301|2011-03-01|3|Tuesday|Martes|Mardi|1|60|10|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110302|2011-03-02|4|Wednesday|Miércoles|Mercredi|2|61|10|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110303|2011-03-03|5|Thursday|Jueves|Jeudi|3|62|10|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110304|2011-03-04|6|Friday|Viernes|Vendredi|4|63|10|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110305|2011-03-05|7|Saturday|Sábado|Samedi|5|64|10|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110306|2011-03-06|1|Sunday|Domingo|Dimanche|6|65|11|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110307|2011-03-07|2|Monday|Lunes|Lundi|7|66|11|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110308|2011-03-08|3|Tuesday|Martes|Mardi|8|67|11|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110309|2011-03-09|4|Wednesday|Miércoles|Mercredi|9|68|11|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110310|2011-03-10|5|Thursday|Jueves|Jeudi|10|69|11|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110311|2011-03-11|6|Friday|Viernes|Vendredi|11|70|11|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110312|2011-03-12|7|Saturday|Sábado|Samedi|12|71|11|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110313|2011-03-13|1|Sunday|Domingo|Dimanche|13|72|12|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110314|2011-03-14|2|Monday|Lunes|Lundi|14|73|12|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110315|2011-03-15|3|Tuesday|Martes|Mardi|15|74|12|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110316|2011-03-16|4|Wednesday|Miércoles|Mercredi|16|75|12|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110317|2011-03-17|5|Thursday|Jueves|Jeudi|17|76|12|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110318|2011-03-18|6|Friday|Viernes|Vendredi|18|77|12|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110319|2011-03-19|7|Saturday|Sábado|Samedi|19|78|12|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110320|2011-03-20|1|Sunday|Domingo|Dimanche|20|79|13|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110321|2011-03-21|2|Monday|Lunes|Lundi|21|80|13|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110322|2011-03-22|3|Tuesday|Martes|Mardi|22|81|13|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110323|2011-03-23|4|Wednesday|Miércoles|Mercredi|23|82|13|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110324|2011-03-24|5|Thursday|Jueves|Jeudi|24|83|13|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110325|2011-03-25|6|Friday|Viernes|Vendredi|25|84|13|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110326|2011-03-26|7|Saturday|Sábado|Samedi|26|85|13|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110327|2011-03-27|1|Sunday|Domingo|Dimanche|27|86|14|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110328|2011-03-28|2|Monday|Lunes|Lundi|28|87|14|March|Marzo|Mars|3|1|2011|1|3|2010|2
20110329|2011-03-29|3|Tuesday|Martes|Mardi|29|88|14|March|Marzo|Mars|3|1|2011|1|3|2010|2
